MaPhim,NgayPhatHanh,NamPhatHanh,DiemDanhGiaTB,SoLuotDanhGia,DuSoLuotDanhGia,DoPhoBien,ThoiLuong,ThoiLuongAPI,ThoiLuongPhanTich,NguonThoiLuong,NganSach,NganSachAPI,NganSachPhanTich,NguonNganSach,DoanhThu,DoanhThuAPI,DoanhThuPhanTich,NguonDoanhThu,LoiNhuan,TySuatDoanhThuNganSach,CoThoiLuong,CoNganSach,CoDoanhThu,ThoiLuongBatThuong,NhomDiemDanhGia,NhomDoPhoBien,NhomThoiLuong,NhomDoanhThu
1008640,2022-08-05,2022,6.7,3,False,31.163,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Cao,nan,nan
649233,2019-12-08,2019,5.3,3,False,2.341,66.0,,66,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
649662,2019-10-11,2019,7.0,3,False,1.115,101.0,101,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
789489,2020-11-20,2020,5.5,3,False,0.6,89.0,,89,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
597112,2020-08-27,2020,4.667,3,False,0.746,99.0,,99,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
195811,2012-12-28,2012,5.9,3,False,1.425,20.0,,20,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
596974,2019-04-19,2019,5.0,3,False,3.86,72.0,72,72,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
795295,2022-09-15,2022,5.0,3,False,3.614,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Trung binh,nan
1034871,2023-06-28,2023,4.3,3,False,4.987,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Trung binh,nan
199704,2013-05-19,2013,7.333,3,False,0.934,8.0,,8,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
199891,2013-02-10,2013,4.0,3,False,1.394,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
166919,2010-12-02,2010,5.0,3,False,1.859,88.0,,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
589743,2020-05-29,2020,5.167,3,False,1.804,106.0,,106,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
656268,2019-10-28,2019,5.167,3,False,9.966,71.0,71,71,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
200601,2004-07-09,2004,6.7,3,False,2.495,99.0,,99,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
200623,2013-04-26,2013,5.667,3,False,0.71,73.0,,73,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
200773,2010-03-03,2010,4.7,3,False,1.936,60.0,,60,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
200786,2004-12-03,2004,4.0,3,False,0.781,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
591988,2017-05-19,2017,4.3,3,False,2.081,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
653438,2019-12-04,2019,5.0,3,False,1.212,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
98570,2012-02-24,2012,8.0,3,False,4.208,98.0,98,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Trung binh,nan
652787,2019-12-31,2019,5.3,3,False,2.706,110.0,,110,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
652836,2019-11-22,2019,5.3,3,False,5.89,82.0,82,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
793953,2018-04-20,2018,6.167,3,False,1.808,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
590628,2019-04-18,2019,8.5,3,False,2.042,108.0,,108,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
108823,2007-11-29,2007,4.5,3,False,1.551,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
1035274,2022-10-13,2022,6.3,3,False,1.25,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
839819,2021-06-12,2021,7.0,3,False,3.849,94.0,94,94,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
258239,2005-02-16,2005,10.0,3,False,0.6,150.0,,150,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
500706,2018-01-31,2018,5.667,3,False,0.6,81.0,81,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
471537,2016-11-25,2016,8.0,3,False,2.196,86.0,86,86,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
990344,2021-07-31,2021,6.7,3,False,0.6,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
857181,2022-10-20,2022,9.0,3,False,1.265,118.0,,118,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
1022811,2022-09-09,2022,6.833,3,False,16.544,101.0,,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
47649,2007-03-22,2007,2.7,3,False,4.247,76.0,,76,Gốc,5900000.0,,5900000,Gốc,618400.0,,618400,Gốc,-5281600,0.1048135593220339,True,True,True,False,Thap,Cao,Ngan,Thap
127029,2007-10-15,2007,5.7,3,False,0.6,99.0,,99,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
704176,2020-05-08,2020,9.0,3,False,5.761,61.0,61,61,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
717915,2020-06-18,2020,6.0,3,False,9.26,89.0,,89,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
491401,2017-11-29,2017,6.333,3,False,0.6,105.0,105,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
717710,2021-03-18,2021,6.0,3,False,0.869,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
725208,2018-10-15,2018,8.3,3,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Thap,nan,nan
840528,2021-07-09,2021,7.0,3,False,1.4,82.0,82,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
472306,2007-11-10,2007,9.0,3,False,1.258,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Trung binh,nan,nan
127451,2012-04-19,2012,7.0,3,False,0.6,87.0,,87,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
840611,2021-07-09,2021,3.0,3,False,3.178,45.0,,45,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
254025,2014-01-24,2014,7.0,3,False,0.71,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
262464,2009-03-12,2009,5.7,3,False,0.6,88.0,,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
489150,2017-12-05,2017,5.7,3,False,18.044,81.0,81,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
480433,2004-06-25,2004,5.667,3,False,1.296,105.0,,105,Gốc,3000000.0,,3000000,Gốc,,,,Không có,,,True,True,False,False,Trung binh,Trung binh,Trung binh,nan
737030,2018-01-31,2018,7.3,3,False,0.721,60.0,,60,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
707295,2020-05-15,2020,10.0,3,False,1.012,149.0,,149,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
488616,2017-11-09,2017,5.667,3,False,3.632,114.0,114,114,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
837749,2021-07-15,2021,5.7,3,False,0.953,22.0,,22,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
502556,2018-01-25,2018,6.0,3,False,0.726,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
705989,2020-09-10,2020,6.3,3,False,5.876,96.0,,96,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
705991,2021-04-07,2021,4.7,3,False,1.351,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
705980,2021-07-28,2021,5.0,3,False,0.761,75.0,,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
852363,2020-09-28,2020,5.0,3,False,12.968,63.0,63,63,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
690450,2013-02-09,2013,8.0,3,False,0.941,120.0,,120,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
490060,2014-06-05,2014,3.7,3,False,0.772,104.0,104,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
83438,2010-10-17,2010,9.0,3,False,1.133,167.0,167,167,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
716850,2021-08-25,2021,4.667,3,False,1.224,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Thap,Trung binh,nan,nan
126425,2009-05-20,2009,5.7,3,False,1.704,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
716863,2021-06-30,2021,4.0,3,False,2.938,,119,119,API,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
79270,2009-10-22,2009,5.0,3,False,0.746,102.0,,102,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
706066,2022-09-15,2022,5.7,3,False,2.128,82.0,,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
503103,2012-11-28,2012,8.0,3,False,0.84,59.0,,59,Gốc,20000.0,,20000,Gốc,,,,Không có,,,True,True,False,False,Cao,Thap,Ngan,nan
689481,2016-07-08,2016,8.0,3,False,0.6,65.0,65,65,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
1026103,2022-10-13,2022,6.7,3,False,1.647,,107,107,API,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
698327,2019-08-22,2019,5.0,3,False,45.86,74.0,74,74,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
721262,2020-06-30,2020,6.7,3,False,0.6,92.0,92,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
721164,2019-09-30,2019,5.2,3,False,15.909,,87,87,API,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
698438,2019-11-04,2019,4.7,3,False,40.578,71.0,71,71,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
475148,2017-10-25,2017,6.0,3,False,2.197,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
474952,2017-07-21,2017,5.3,3,False,1.484,,,,Không có,,,,Không có,19072322.0,19072322,19072322,Gốc,,,False,False,True,False,Trung binh,Trung binh,nan,Trung binh
137417,2012-11-05,2012,5.7,3,False,0.6,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
250961,2014-02-06,2014,6.0,3,False,0.6,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
843441,2022-03-11,2022,6.7,3,False,0.923,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
853636,2021-07-21,2021,3.5,3,False,1.006,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
1081594,2023-03-15,2023,7.333,3,False,3.029,11.0,,11,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
1081582,2023-02-01,2023,5.667,3,False,1.711,84.0,84,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
701235,2020-05-04,2020,6.0,3,False,1.105,65.0,65,65,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
477210,2017-10-19,2017,5.3,3,False,3.313,84.0,,84,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
852881,2021-01-15,2021,7.7,3,False,108.38,70.0,70,70,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
741310,2021-12-09,2021,7.333,3,False,1.509,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Cao,Trung binh,nan,nan
137945,2007-12-21,2007,5.0,3,False,0.6,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
498582,2018-01-17,2018,7.3,3,False,0.638,80.0,80,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
249826,2012-12-19,2012,7.0,3,False,2.473,104.0,,104,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
127857,2012-09-10,2012,6.3,3,False,1.279,96.0,,96,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
497612,2019-05-17,2019,6.0,3,False,2.32,127.0,,127,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
492460,2010-09-09,2010,8.0,3,False,0.6,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
128286,2006-01-01,2006,5.0,3,False,0.6,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
741126,2020-09-04,2020,2.7,3,False,8.869,76.0,76,76,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
82765,2007-09-12,2007,5.333,3,False,1.855,118.0,,118,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
249938,2010-07-22,2010,5.3,3,False,2.215,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
497803,2017-06-26,2017,5.0,3,False,10.672,81.0,,81,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
474420,2017-07-06,2017,3.7,3,False,2.451,97.0,,97,Gốc,,,,Không có,32402205.0,,32402205,Gốc,,,True,False,True,False,Thap,Trung binh,Trung binh,Cao
131124,2011-03-10,2011,7.0,3,False,2.63,97.0,,97,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
482107,2002-06-21,2002,4.0,3,False,1.052,103.0,,103,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
482147,2017-08-04,2017,6.3,3,False,1.716,107.0,,107,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Dai,nan
465410,2017-06-02,2017,9.3,3,False,0.6,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
264071,2013-11-22,2013,3.7,3,False,0.6,132.0,,132,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Dai,nan
1019619,2022-09-09,2022,5.0,3,False,2.215,124.0,124,124,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
508624,2018-02-28,2018,4.7,3,False,2.18,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
847725,2021-07-25,2021,6.0,3,False,0.6,8.0,8,8,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
511642,2018-03-22,2018,3.0,3,False,15.742,82.0,82,82,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
847735,2021-07-04,2021,8.7,3,False,2.21,74.0,,74,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
481949,2017-10-19,2017,5.667,3,False,0.978,111.0,,111,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Dai,nan
730592,2020-08-26,2020,10.0,3,False,1.306,260.0,260,260,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
130958,2011-09-15,2011,4.7,3,False,0.933,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
243619,2012-11-01,2012,5.7,3,False,1.675,28.0,,28,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
991929,2022-07-08,2022,6.5,3,False,0.6,17.0,17,17,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
141941,2012-08-17,2012,4.3,3,False,1.83,102.0,,102,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
255893,2014-02-09,2014,6.0,3,False,1.4,98.0,,98,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
255882,2013-10-11,2013,6.3,3,False,9.725,117.0,,117,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Dai,nan
133117,2012-01-12,2012,6.0,3,False,0.628,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
712246,2018-12-23,2018,8.7,3,False,1.799,96.0,96,96,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Trung binh,nan
482600,2017-02-09,2017,7.0,3,False,88.212,91.0,91,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Trung binh,nan
482498,2008-01-18,2008,7.3,3,False,0.682,100.0,100,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
735131,2022-02-23,2022,4.7,3,False,11.598,86.0,86,86,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
742734,2022-09-22,2022,5.7,3,False,1.576,76.0,,76,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
751132,2020-12-03,2020,4.0,3,False,1.723,94.0,,94,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
742755,2021-09-09,2021,6.333,3,False,1.208,101.0,,101,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
862664,2021-09-11,2021,9.0,3,False,0.6,85.0,,85,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
992827,2022-06-09,2022,8.0,3,False,5.168,79.0,79,79,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
1017794,2022-08-27,2022,6.3,3,False,5.038,80.0,,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
863313,2021-12-01,2021,7.333,3,False,1.859,65.0,65,65,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Ngan,nan
481172,2017-05-18,2017,5.0,3,False,3.969,88.0,88,88,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
254455,2011-11-17,2011,9.3,3,False,1.585,133.0,,133,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
512799,2018-11-01,2018,5.3,3,False,0.725,94.0,,94,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
256130,2008-02-18,2008,6.3,3,False,0.6,75.0,,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
256225,2008-09-25,2008,6.667,3,False,0.84,92.0,,92,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Trung binh,nan
728590,2020-07-17,2020,4.333,3,False,1.082,76.0,,76,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Ngan,nan
734115,2020-07-06,2020,7.3,3,False,3.646,79.0,79,79,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Ngan,nan
729034,2020-08-27,2020,5.0,3,False,0.604,95.0,95,95,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
708422,2020-01-29,2020,6.7,3,False,0.6,24.0,24,24,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
989798,2022-07-01,2022,6.0,3,False,0.6,,,,Không có,,,,Không có,,,,Không có,,,False,False,False,False,Trung binh,Thap,nan,nan
481267,2000-12-31,2000,8.3,3,False,1.4,113.0,,113,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Trung binh,Dai,nan
736514,2018-11-10,2018,8.0,3,False,0.6,48.0,,48,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Ngan,nan
846799,2021-08-12,2021,4.3,3,False,0.6,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
140779,2009-10-28,2009,7.3,3,False,3.364,109.0,,109,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Dai,nan
996827,2022-06-13,2022,4.3,3,False,2.903,112.0,,112,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Dai,nan
728194,2020-09-10,2020,5.5,3,False,0.6,19.0,,19,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Thap,Ngan,nan
466802,2013-09-18,2013,7.7,3,False,0.6,127.0,127,127,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
46954,2009-09-24,2009,5.2,3,False,1.999,75.0,,75,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Ngan,nan
836491,2023-06-16,2023,5.667,3,False,1.142,96.0,,96,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
729307,2020-07-31,2020,6.3,3,False,6.969,74.0,74,74,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Cao,Ngan,nan
486776,2017-10-28,2017,6.667,3,False,2.46,105.0,,105,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Trung binh,Trung binh,Trung binh,nan
481836,2017-08-01,2017,5.0,3,False,21.477,80.0,,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Cao,Ngan,nan
244012,2005-08-08,2005,5.0,3,False,0.6,80.0,,80,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Ngan,nan
481844,2016-11-06,2016,3.3,3,False,1.064,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
847073,2021-02-26,2021,3.3,3,False,0.631,100.0,,100,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Thap,Trung binh,nan
462605,2017-05-19,2017,7.3,3,False,3.5,90.0,,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Cao,Trung binh,nan
263343,2008-04-09,2008,5.0,3,False,1.089,90.0,90,90,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Thap,Trung binh,Trung binh,nan
125241,2008-10-22,2008,10.0,3,False,0.6,169.0,,169,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
365390,2015-08-07,2015,7.5,2,False,0.974,138.0,,138,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Dai,nan
365391,2015-08-14,2015,7.5,2,False,0.6,91.0,,91,Gốc,,,,Không có,,,,Không có,,,True,False,False,False,Cao,Thap,Trung binh,nan
